corner,wn_store,wp_store,wn_access,temp,vdd,leakage_power_W
tt,2e-07,2e-07,1.2e-07,125,1.05,3.21004e-10
tt,2e-07,2e-07,1.2e-07,125,1.1,3.3629e-10
tt,2e-07,2e-07,1.2e-07,125,1.15,3.51576e-10
tt,2e-07,2e-07,1.2e-07,125,1.2,3.66862e-10
tt,2e-07,2.4e-07,1.2e-07,-40,1,6.6384e-11
tt,2e-07,2.4e-07,1.2e-07,-40,1.05,6.97032e-11
tt,2e-07,2.4e-07,1.2e-07,-40,1.1,7.30224e-11
tt,2e-07,2.4e-07,1.2e-07,-40,1.15,7.63416e-11
tt,2e-07,2.4e-07,1.2e-07,-40,1.2,7.96608e-11
tt,2e-07,2.4e-07,1.2e-07,0,1,6.98264e-11
tt,2e-07,2.4e-07,1.2e-07,0,1.05,7.33177e-11
tt,2e-07,2.4e-07,1.2e-07,0,1.1,7.68091e-11
tt,2e-07,2.4e-07,1.2e-07,0,1.15,8.03004e-11
tt,2e-07,2.4e-07,1.2e-07,0,1.2,8.37917e-11
tt,2e-07,2.4e-07,1.2e-07,27,1,7.81154e-11
tt,2e-07,2.4e-07,1.2e-07,27,1.05,8.20212e-11
tt,2e-07,2.4e-07,1.2e-07,27,1.1,8.5927e-11
tt,2e-07,2.4e-07,1.2e-07,27,1.15,8.98327e-11
tt,2e-07,2.4e-07,1.2e-07,27,1.2,9.37385e-11
tt,2e-07,2.4e-07,1.2e-07,85,1,1.53378e-10
tt,2e-07,2.4e-07,1.2e-07,85,1.05,1.61046e-10
tt,2e-07,2.4e-07,1.2e-07,85,1.1,1.68715e-10
tt,2e-07,2.4e-07,1.2e-07,85,1.15,1.76384e-10
tt,2e-07,2.4e-07,1.2e-07,85,1.2,1.84053e-10
tt,2e-07,2.4e-07,1.2e-07,125,1,3.18387e-10
tt,2e-07,2.4e-07,1.2e-07,125,1.05,3.34307e-10
tt,2e-07,2.4e-07,1.2e-07,125,1.1,3.50226e-10
tt,2e-07,2.4e-07,1.2e-07,125,1.15,3.66145e-10
tt,2e-07,2.4e-07,1.2e-07,125,1.2,3.82065e-10
tt,2e-07,2.8e-07,1.2e-07,-40,1,7.2469e-11
tt,2e-07,2.8e-07,1.2e-07,-40,1.05,7.60925e-11
tt,2e-07,2.8e-07,1.2e-07,-40,1.1,7.9716e-11
tt,2e-07,2.8e-07,1.2e-07,-40,1.15,8.33394e-11
tt,2e-07,2.8e-07,1.2e-07,-40,1.2,8.69629e-11
tt,2e-07,2.8e-07,1.2e-07,0,1,7.59894e-11
tt,2e-07,2.8e-07,1.2e-07,0,1.05,7.97889e-11
tt,2e-07,2.8e-07,1.2e-07,0,1.1,8.35884e-11
tt,2e-07,2.8e-07,1.2e-07,0,1.15,8.73879e-11
tt,2e-07,2.8e-07,1.2e-07,0,1.2,9.11873e-11
tt,2e-07,2.8e-07,1.2e-07,27,1,8.44499e-11
tt,2e-07,2.8e-07,1.2e-07,27,1.05,8.86724e-11
tt,2e-07,2.8e-07,1.2e-07,27,1.1,9.28949e-11
tt,2e-07,2.8e-07,1.2e-07,27,1.15,9.71174e-11
tt,2e-07,2.8e-07,1.2e-07,27,1.2,1.0134e-10
tt,2e-07,2.8e-07,1.2e-07,85,1,1.61669e-10
tt,2e-07,2.8e-07,1.2e-07,85,1.05,1.69752e-10
tt,2e-07,2.8e-07,1.2e-07,85,1.1,1.77836e-10
tt,2e-07,2.8e-07,1.2e-07,85,1.15,1.85919e-10
tt,2e-07,2.8e-07,1.2e-07,85,1.2,1.94002e-10
tt,2e-07,2.8e-07,1.2e-07,125,1,3.31894e-10
tt,2e-07,2.8e-07,1.2e-07,125,1.05,3.48489e-10
tt,2e-07,2.8e-07,1.2e-07,125,1.1,3.65084e-10
tt,2e-07,2.8e-07,1.2e-07,125,1.15,3.81678e-10
tt,2e-07,2.8e-07,1.2e-07,125,1.2,3.98273e-10
tt,2e-07,3.2e-07,1.2e-07,-40,1,7.85003e-11
tt,2e-07,3.2e-07,1.2e-07,-40,1.05,8.24254e-11
tt,2e-07,3.2e-07,1.2e-07,-40,1.1,8.63504e-11
tt,2e-07,3.2e-07,1.2e-07,-40,1.15,9.02754e-11
tt,2e-07,3.2e-07,1.2e-07,-40,1.2,9.42004e-11
tt,2e-07,3.2e-07,1.2e-07,0,1,8.21012e-11
tt,2e-07,3.2e-07,1.2e-07,0,1.05,8.62063e-11
tt,2e-07,3.2e-07,1.2e-07,0,1.1,9.03114e-11
tt,2e-07,3.2e-07,1.2e-07,0,1.15,9.44164e-11
tt,2e-07,3.2e-07,1.2e-07,0,1.2,9.85215e-11
tt,2e-07,3.2e-07,1.2e-07,27,1,9.07476e-11
tt,2e-07,3.2e-07,1.2e-07,27,1.05,9.5285e-11
tt,2e-07,3.2e-07,1.2e-07,27,1.1,9.98223e-11
tt,2e-07,3.2e-07,1.2e-07,27,1.15,1.0436e-10
tt,2e-07,3.2e-07,1.2e-07,27,1.2,1.08897e-10
tt,2e-07,3.2e-07,1.2e-07,85,1,1.70125e-10
tt,2e-07,3.2e-07,1.2e-07,85,1.05,1.78631e-10
tt,2e-07,3.2e-07,1.2e-07,85,1.1,1.87137e-10
tt,2e-07,3.2e-07,1.2e-07,85,1.15,1.95643e-10
tt,2e-07,3.2e-07,1.2e-07,85,1.2,2.04149e-10
tt,2e-07,3.2e-07,1.2e-07,125,1,3.46103e-10
tt,2e-07,3.2e-07,1.2e-07,125,1.05,3.63408e-10
tt,2e-07,3.2e-07,1.2e-07,125,1.1,3.80714e-10
tt,2e-07,3.2e-07,1.2e-07,125,1.15,3.98019e-10
tt,2e-07,3.2e-07,1.2e-07,125,1.2,4.15324e-10
tt,2.4e-07,1.2e-07,1.2e-07,-40,1,5.22999e-11
tt,2.4e-07,1.2e-07,1.2e-07,-40,1.05,5.49149e-11
tt,2.4e-07,1.2e-07,1.2e-07,-40,1.1,5.75299e-11
tt,2.4e-07,1.2e-07,1.2e-07,-40,1.15,6.01449e-11
tt,2.4e-07,1.2e-07,1.2e-07,-40,1.2,6.27599e-11
tt,2.4e-07,1.2e-07,1.2e-07,0,1,5.58837e-11
tt,2.4e-07,1.2e-07,1.2e-07,0,1.05,5.86779e-11
tt,2.4e-07,1.2e-07,1.2e-07,0,1.1,6.14721e-11
tt,2.4e-07,1.2e-07,1.2e-07,0,1.15,6.42663e-11
tt,2.4e-07,1.2e-07,1.2e-07,0,1.2,6.70604e-11
tt,2.4e-07,1.2e-07,1.2e-07,27,1,6.46137e-11
tt,2.4e-07,1.2e-07,1.2e-07,27,1.05,6.78444e-11
tt,2.4e-07,1.2e-07,1.2e-07,27,1.1,7.10751e-11
tt,2.4e-07,1.2e-07,1.2e-07,27,1.15,7.43057e-11
tt,2.4e-07,1.2e-07,1.2e-07,27,1.2,7.75364e-11
tt,2.4e-07,1.2e-07,1.2e-07,85,1,1.42935e-10
tt,2.4e-07,1.2e-07,1.2e-07,85,1.05,1.50082e-10
tt,2.4e-07,1.2e-07,1.2e-07,85,1.1,1.57229e-10
tt,2.4e-07,1.2e-07,1.2e-07,85,1.15,1.64375e-10
tt,2.4e-07,1.2e-07,1.2e-07,85,1.2,1.71522e-10
tt,2.4e-07,1.2e-07,1.2e-07,125,1,3.11798e-10
tt,2.4e-07,1.2e-07,1.2e-07,125,1.05,3.27388e-10
tt,2.4e-07,1.2e-07,1.2e-07,125,1.1,3.42978e-10
tt,2.4e-07,1.2e-07,1.2e-07,125,1.15,3.58568e-10
tt,2.4e-07,1.2e-07,1.2e-07,125,1.2,3.74158e-10
tt,2.4e-07,1.6e-07,1.2e-07,-40,1,5.83898e-11
tt,2.4e-07,1.6e-07,1.2e-07,-40,1.05,6.13093e-11
tt,2.4e-07,1.6e-07,1.2e-07,-40,1.1,6.42288e-11
tt,2.4e-07,1.6e-07,1.2e-07,-40,1.15,6.71482e-11
tt,2.4e-07,1.6e-07,1.2e-07,-40,1.2,7.00677e-11
tt,2.4e-07,1.6e-07,1.2e-07,0,1,6.19857e-11
tt,2.4e-07,1.6e-07,1.2e-07,0,1.05,6.5085e-11
tt,2.4e-07,1.6e-07,1.2e-07,0,1.1,6.81843e-11
tt,2.4e-07,1.6e-07,1.2e-07,0,1.15,7.12836e-11
tt,2.4e-07,1.6e-07,1.2e-07,0,1.2,7.43829e-11
tt,2.4e-07,1.6e-07,1.2e-07,27,1,7.06843e-11
tt,2.4e-07,1.6e-07,1.2e-07,27,1.05,7.42186e-11
tt,2.4e-07,1.6e-07,1.2e-07,27,1.1,7.77528e-11
tt,2.4e-07,1.6e-07,1.2e-07,27,1.15,8.1287e-11
tt,2.4e-07,1.6e-07,1.2e-07,27,1.2,8.48212e-11
tt,2.4e-07,1.6e-07,1.2e-07,85,1,1.4884e-10
tt,2.4e-07,1.6e-07,1.2e-07,85,1.05,1.56282e-10
tt,2.4e-07,1.6e-07,1.2e-07,85,1.1,1.63724e-10
tt,2.4e-07,1.6e-07,1.2e-07,85,1.15,1.71166e-10
tt,2.4e-07,1.6e-07,1.2e-07,85,1.2,1.78608e-10
tt,2.4e-07,1.6e-07,1.2e-07,125,1,3.18097e-10
tt,2.4e-07,1.6e-07,1.2e-07,125,1.05,3.34002e-10
tt,2.4e-07,1.6e-07,1.2e-07,125,1.1,3.49907e-10
tt,2.4e-07,1.6e-07,1.2e-07,125,1.15,3.65812e-10
tt,2.4e-07,1.6e-07,1.2e-07,125,1.2,3.81717e-10
tt,2.4e-07,2e-07,1.2e-07,-40,1,6.44785e-11
tt,2.4e-07,2e-07,1.2e-07,-40,1.05,6.77025e-11
tt,2.4e-07,2e-07,1.2e-07,-40,1.1,7.09264e-11
tt,2.4e-07,2e-07,1.2e-07,-40,1.15,7.41503e-11
tt,2.4e-07,2e-07,1.2e-07,-40,1.2,7.73742e-11
tt,2.4e-07,2e-07,1.2e-07,0,1,6.81291e-11
tt,2.4e-07,2e-07,1.2e-07,0,1.05,7.15355e-11
tt,2.4e-07,2e-07,1.2e-07,0,1.1,7.4942e-11
tt,2.4e-07,2e-07,1.2e-07,0,1.15,7.83485e-11
tt,2.4e-07,2e-07,1.2e-07,0,1.2,8.17549e-11
tt,2.4e-07,2e-07,1.2e-07,27,1,7.69268e-11
tt,2.4e-07,2e-07,1.2e-07,27,1.05,8.07731e-11
tt,2.4e-07,2e-07,1.2e-07,27,1.1,8.46195e-11
tt,2.4e-07,2e-07,1.2e-07,27,1.15,8.84658e-11
tt,2.4e-07,2e-07,1.2e-07,27,1.2,9.23121e-11
tt,2.4e-07,2e-07,1.2e-07,85,1,1.56278e-10
tt,2.4e-07,2e-07,1.2e-07,85,1.05,1.64092e-10
tt,2.4e-07,2e-07,1.2e-07,85,1.1,1.71906e-10
tt,2.4e-07,2e-07,1.2e-07,85,1.15,1.7972e-10
tt,2.4e-07,2e-07,1.2e-07,85,1.2,1.87534e-10
tt,2.4e-07,2e-07,1.2e-07,125,1,3.29015e-10
tt,2.4e-07,2e-07,1.2e-07,125,1.05,3.45466e-10
tt,2.4e-07,2e-07,1.2e-07,125,1.1,3.61917e-10
tt,2.4e-07,2e-07,1.2e-07,125,1.15,3.78367e-10
tt,2.4e-07,2e-07,1.2e-07,125,1.2,3.94818e-10
tt,2.4e-07,2.4e-07,1.2e-07,-40,1,7.05652e-11
tt,2.4e-07,2.4e-07,1.2e-07,-40,1.05,7.40935e-11
tt,2.4e-07,2.4e-07,1.2e-07,-40,1.1,7.76217e-11
tt,2.4e-07,2.4e-07,1.2e-07,-40,1.15,8.115e-11
tt,2.4e-07,2.4e-07,1.2e-07,-40,1.2,8.46782e-11
tt,2.4e-07,2.4e-07,1.2e-07,0,1,7.42862e-11
tt,2.4e-07,2.4e-07,1.2e-07,0,1.05,7.80005e-11
tt,2.4e-07,2.4e-07,1.2e-07,0,1.1,8.17148e-11
tt,2.4e-07,2.4e-07,1.2e-07,0,1.15,8.54291e-11
tt,2.4e-07,2.4e-07,1.2e-07,0,1.2,8.91435e-11
tt,2.4e-07,2.4e-07,1.2e-07,27,1,8.3232e-11
tt,2.4e-07,2.4e-07,1.2e-07,27,1.05,8.73936e-11
tt,2.4e-07,2.4e-07,1.2e-07,27,1.1,9.15552e-11
tt,2.4e-07,2.4e-07,1.2e-07,27,1.15,9.57167e-11
tt,2.4e-07,2.4e-07,1.2e-07,27,1.2,9.98783e-11
tt,2.4e-07,2.4e-07,1.2e-07,85,1,1.64294e-10
tt,2.4e-07,2.4e-07,1.2e-07,85,1.05,1.72508e-10
tt,2.4e-07,2.4e-07,1.2e-07,85,1.1,1.80723e-10
tt,2.4e-07,2.4e-07,1.2e-07,85,1.15,1.88938e-10
tt,2.4e-07,2.4e-07,1.2e-07,85,1.2,1.97152e-10
tt,2.4e-07,2.4e-07,1.2e-07,125,1,3.41684e-10
tt,2.4e-07,2.4e-07,1.2e-07,125,1.05,3.58768e-10
tt,2.4e-07,2.4e-07,1.2e-07,125,1.1,3.75852e-10
tt,2.4e-07,2.4e-07,1.2e-07,125,1.15,3.92936e-10
tt,2.4e-07,2.4e-07,1.2e-07,125,1.2,4.10021e-10
tt,2.4e-07,2.8e-07,1.2e-07,-40,1,7.66505e-11
tt,2.4e-07,2.8e-07,1.2e-07,-40,1.05,8.0483e-11
tt,2.4e-07,2.8e-07,1.2e-07,-40,1.1,8.43155e-11
tt,2.4e-07,2.8e-07,1.2e-07,-40,1.15,8.8148e-11
tt,2.4e-07,2.8e-07,1.2e-07,-40,1.2,9.19806e-11
tt,2.4e-07,2.8e-07,1.2e-07,0,1,8.04495e-11
tt,2.4e-07,2.8e-07,1.2e-07,0,1.05,8.4472e-11
tt,2.4e-07,2.8e-07,1.2e-07,0,1.1,8.84944e-11
tt,2.4e-07,2.8e-07,1.2e-07,0,1.15,9.25169e-11
tt,2.4e-07,2.8e-07,1.2e-07,0,1.2,9.65394e-11
tt,2.4e-07,2.8e-07,1.2e-07,27,1,8.95667e-11
tt,2.4e-07,2.8e-07,1.2e-07,27,1.05,9.4045e-11
tt,2.4e-07,2.8e-07,1.2e-07,27,1.1,9.85234e-11
tt,2.4e-07,2.8e-07,1.2e-07,27,1.15,1.03002e-10
tt,2.4e-07,2.8e-07,1.2e-07,27,1.2,1.0748e-10
tt,2.4e-07,2.8e-07,1.2e-07,85,1,1.72585e-10
tt,2.4e-07,2.8e-07,1.2e-07,85,1.05,1.81214e-10
tt,2.4e-07,2.8e-07,1.2e-07,85,1.1,1.89843e-10
tt,2.4e-07,2.8e-07,1.2e-07,85,1.15,1.98473e-10
tt,2.4e-07,2.8e-07,1.2e-07,85,1.2,2.07102e-10
tt,2.4e-07,2.8e-07,1.2e-07,125,1,3.55191e-10
tt,2.4e-07,2.8e-07,1.2e-07,125,1.05,3.72951e-10
tt,2.4e-07,2.8e-07,1.2e-07,125,1.1,3.9071e-10
tt,2.4e-07,2.8e-07,1.2e-07,125,1.15,4.0847e-10
tt,2.4e-07,2.8e-07,1.2e-07,125,1.2,4.26229e-10
tt,2.4e-07,3.2e-07,1.2e-07,-40,1,8.26818e-11
tt,2.4e-07,3.2e-07,1.2e-07,-40,1.05,8.68159e-11
tt,2.4e-07,3.2e-07,1.2e-07,-40,1.1,9.095e-11
tt,2.4e-07,3.2e-07,1.2e-07,-40,1.15,9.5084e-11
tt,2.4e-07,3.2e-07,1.2e-07,-40,1.2,9.92181e-11
tt,2.4e-07,3.2e-07,1.2e-07,0,1,8.65613e-11
tt,2.4e-07,3.2e-07,1.2e-07,0,1.05,9.08894e-11
tt,2.4e-07,3.2e-07,1.2e-07,0,1.1,9.52174e-11
tt,2.4e-07,3.2e-07,1.2e-07,0,1.15,9.95455e-11
tt,2.4e-07,3.2e-07,1.2e-07,0,1.2,1.03874e-10
tt,2.4e-07,3.2e-07,1.2e-07,27,1,9.58644e-11
tt,2.4e-07,3.2e-07,1.2e-07,27,1.05,1.00658e-10
tt,2.4e-07,3.2e-07,1.2e-07,27,1.1,1.05451e-10
tt,2.4e-07,3.2e-07,1.2e-07,27,1.15,1.10244e-10
tt,2.4e-07,3.2e-07,1.2e-07,27,1.2,1.15037e-10
tt,2.4e-07,3.2e-07,1.2e-07,85,1,1.81041e-10
tt,2.4e-07,3.2e-07,1.2e-07,85,1.05,1.90093e-10
tt,2.4e-07,3.2e-07,1.2e-07,85,1.1,1.99145e-10
tt,2.4e-07,3.2e-07,1.2e-07,85,1.15,2.08197e-10
tt,2.4e-07,3.2e-07,1.2e-07,85,1.2,2.17249e-10
tt,2.4e-07,3.2e-07,1.2e-07,125,1,3.694e-10
tt,2.4e-07,3.2e-07,1.2e-07,125,1.05,3.8787e-10
tt,2.4e-07,3.2e-07,1.2e-07,125,1.1,4.0634e-10
tt,2.4e-07,3.2e-07,1.2e-07,125,1.15,4.2481e-10
tt,2.4e-07,3.2e-07,1.2e-07,125,1.2,4.4328e-10
tt,2.8e-07,1.2e-07,1.2e-07,-40,1,5.64561e-11
tt,2.8e-07,1.2e-07,1.2e-07,-40,1.05,5.92789e-11
tt,2.8e-07,1.2e-07,1.2e-07,-40,1.1,6.21017e-11
tt,2.8e-07,1.2e-07,1.2e-07,-40,1.15,6.49245e-11
tt,2.8e-07,1.2e-07,1.2e-07,-40,1.2,6.77473e-11
tt,2.8e-07,1.2e-07,1.2e-07,0,1,6.02891e-11
tt,2.8e-07,1.2e-07,1.2e-07,0,1.05,6.33036e-11
tt,2.8e-07,1.2e-07,1.2e-07,0,1.1,6.6318e-11
tt,2.8e-07,1.2e-07,1.2e-07,0,1.15,6.93325e-11
tt,2.8e-07,1.2e-07,1.2e-07,0,1.2,7.23469e-11
tt,2.8e-07,1.2e-07,1.2e-07,27,1,6.96073e-11
tt,2.8e-07,1.2e-07,1.2e-07,27,1.05,7.30877e-11
tt,2.8e-07,1.2e-07,1.2e-07,27,1.1,7.6568e-11
tt,2.8e-07,1.2e-07,1.2e-07,27,1.15,8.00484e-11
tt,2.8e-07,1.2e-07,1.2e-07,27,1.2,8.35288e-11
tt,2.8e-07,1.2e-07,1.2e-07,85,1,1.53199e-10
tt,2.8e-07,1.2e-07,1.2e-07,85,1.05,1.60859e-10
tt,2.8e-07,1.2e-07,1.2e-07,85,1.1,1.68519e-10
tt,2.8e-07,1.2e-07,1.2e-07,85,1.15,1.76178e-10
tt,2.8e-07,1.2e-07,1.2e-07,85,1.2,1.83839e-10
tt,2.8e-07,1.2e-07,1.2e-07,125,1,3.3345e-10
tt,2.8e-07,1.2e-07,1.2e-07,125,1.05,3.50122e-10
tt,2.8e-07,1.2e-07,1.2e-07,125,1.1,3.66795e-10
tt,2.8e-07,1.2e-07,1.2e-07,125,1.15,3.83467e-10
tt,2.8e-07,1.2e-07,1.2e-07,125,1.2,4.0014e-10
tt,2.8e-07,1.6e-07,1.2e-07,-40,1,6.2546e-11
tt,2.8e-07,1.6e-07,1.2e-07,-40,1.05,6.56733e-11
tt,2.8e-07,1.6e-07,1.2e-07,-40,1.1,6.88006e-11
tt,2.8e-07,1.6e-07,1.2e-07,-40,1.15,7.19279e-11
tt,2.8e-07,1.6e-07,1.2e-07,-40,1.2,7.50552e-11
tt,2.8e-07,1.6e-07,1.2e-07,0,1,6.63912e-11
tt,2.8e-07,1.6e-07,1.2e-07,0,1.05,6.97108e-11
tt,2.8e-07,1.6e-07,1.2e-07,0,1.1,7.30303e-11
tt,2.8e-07,1.6e-07,1.2e-07,0,1.15,7.63499e-11
tt,2.8e-07,1.6e-07,1.2e-07,0,1.2,7.96695e-11
tt,2.8e-07,1.6e-07,1.2e-07,27,1,7.5678e-11
tt,2.8e-07,1.6e-07,1.2e-07,27,1.05,7.94619e-11
tt,2.8e-07,1.6e-07,1.2e-07,27,1.1,8.32458e-11
tt,2.8e-07,1.6e-07,1.2e-07,27,1.15,8.70297e-11
tt,2.8e-07,1.6e-07,1.2e-07,27,1.2,9.08136e-11
tt,2.8e-07,1.6e-07,1.2e-07,85,1,1.59104e-10
tt,2.8e-07,1.6e-07,1.2e-07,85,1.05,1.67059e-10
tt,2.8e-07,1.6e-07,1.2e-07,85,1.1,1.75014e-10
tt,2.8e-07,1.6e-07,1.2e-07,85,1.15,1.82969e-10
tt,2.8e-07,1.6e-07,1.2e-07,85,1.2,1.90924e-10
tt,2.8e-07,1.6e-07,1.2e-07,125,1,3.39748e-10
tt,2.8e-07,1.6e-07,1.2e-07,125,1.05,3.56736e-10
tt,2.8e-07,1.6e-07,1.2e-07,125,1.1,3.73723e-10
tt,2.8e-07,1.6e-07,1.2e-07,125,1.15,3.90711e-10
tt,2.8e-07,1.6e-07,1.2e-07,125,1.2,4.07698e-10
tt,2.8e-07,2e-07,1.2e-07,-40,1,6.86347e-11
tt,2.8e-07,2e-07,1.2e-07,-40,1.05,7.20665e-11
tt,2.8e-07,2e-07,1.2e-07,-40,1.1,7.54982e-11
tt,2.8e-07,2e-07,1.2e-07,-40,1.15,7.89299e-11
tt,2.8e-07,2e-07,1.2e-07,-40,1.2,8.23617e-11
tt,2.8e-07,2e-07,1.2e-07,0,1,7.25346e-11
tt,2.8e-07,2e-07,1.2e-07,0,1.05,7.61613e-11
tt,2.8e-07,2e-07,1.2e-07,0,1.1,7.9788e-11
tt,2.8e-07,2e-07,1.2e-07,0,1.15,8.34148e-11
tt,2.8e-07,2e-07,1.2e-07,0,1.2,8.70415e-11
tt,2.8e-07,2e-07,1.2e-07,27,1,8.19204e-11
tt,2.8e-07,2e-07,1.2e-07,27,1.05,8.60165e-11
tt,2.8e-07,2e-07,1.2e-07,27,1.1,9.01125e-11
tt,2.8e-07,2e-07,1.2e-07,27,1.15,9.42085e-11
tt,2.8e-07,2e-07,1.2e-07,27,1.2,9.83045e-11
tt,2.8e-07,2e-07,1.2e-07,85,1,1.66542e-10
tt,2.8e-07,2e-07,1.2e-07,85,1.05,1.74869e-10
tt,2.8e-07,2e-07,1.2e-07,85,1.1,1.83196e-10
tt,2.8e-07,2e-07,1.2e-07,85,1.15,1.91523e-10
tt,2.8e-07,2e-07,1.2e-07,85,1.2,1.9985e-10
tt,2.8e-07,2e-07,1.2e-07,125,1,3.50666e-10
tt,2.8e-07,2e-07,1.2e-07,125,1.05,3.682e-10
tt,2.8e-07,2e-07,1.2e-07,125,1.1,3.85733e-10
tt,2.8e-07,2e-07,1.2e-07,125,1.15,4.03266e-10
tt,2.8e-07,2e-07,1.2e-07,125,1.2,4.208e-10
tt,2.8e-07,2.4e-07,1.2e-07,-40,1,7.47215e-11
tt,2.8e-07,2.4e-07,1.2e-07,-40,1.05,7.84576e-11
tt,2.8e-07,2.4e-07,1.2e-07,-40,1.1,8.21937e-11
tt,2.8e-07,2.4e-07,1.2e-07,-40,1.15,8.59298e-11
tt,2.8e-07,2.4e-07,1.2e-07,-40,1.2,8.96658e-11
tt,2.8e-07,2.4e-07,1.2e-07,0,1,7.86918e-11
tt,2.8e-07,2.4e-07,1.2e-07,0,1.05,8.26264e-11
tt,2.8e-07,2.4e-07,1.2e-07,0,1.1,8.6561e-11
tt,2.8e-07,2.4e-07,1.2e-07,0,1.15,9.04956e-11
tt,2.8e-07,2.4e-07,1.2e-07,0,1.2,9.44302e-11
tt,2.8e-07,2.4e-07,1.2e-07,27,1,8.82258e-11
tt,2.8e-07,2.4e-07,1.2e-07,27,1.05,9.2637e-11
tt,2.8e-07,2.4e-07,1.2e-07,27,1.1,9.70483e-11
tt,2.8e-07,2.4e-07,1.2e-07,27,1.15,1.0146e-10
tt,2.8e-07,2.4e-07,1.2e-07,27,1.2,1.05871e-10
tt,2.8e-07,2.4e-07,1.2e-07,85,1,1.74557e-10
tt,2.8e-07,2.4e-07,1.2e-07,85,1.05,1.83285e-10
tt,2.8e-07,2.4e-07,1.2e-07,85,1.1,1.92013e-10
tt,2.8e-07,2.4e-07,1.2e-07,85,1.15,2.00741e-10
tt,2.8e-07,2.4e-07,1.2e-07,85,1.2,2.09469e-10
tt,2.8e-07,2.4e-07,1.2e-07,125,1,3.63335e-10
tt,2.8e-07,2.4e-07,1.2e-07,125,1.05,3.81502e-10
tt,2.8e-07,2.4e-07,1.2e-07,125,1.1,3.99669e-10
tt,2.8e-07,2.4e-07,1.2e-07,125,1.15,4.17836e-10
tt,2.8e-07,2.4e-07,1.2e-07,125,1.2,4.36002e-10
tt,2.8e-07,2.8e-07,1.2e-07,-40,1,8.08066e-11
tt,2.8e-07,2.8e-07,1.2e-07,-40,1.05,8.48469e-11
tt,2.8e-07,2.8e-07,1.2e-07,-40,1.1,8.88872e-11
tt,2.8e-07,2.8e-07,1.2e-07,-40,1.15,9.29275e-11
tt,2.8e-07,2.8e-07,1.2e-07,-40,1.2,9.69679e-11
tt,2.8e-07,2.8e-07,1.2e-07,0,1,8.48548e-11
tt,2.8e-07,2.8e-07,1.2e-07,0,1.05,8.90976e-11
tt,2.8e-07,2.8e-07,1.2e-07,0,1.1,9.33403e-11
tt,2.8e-07,2.8e-07,1.2e-07,0,1.15,9.75831e-11
tt,2.8e-07,2.8e-07,1.2e-07,0,1.2,1.01826e-10
tt,2.8e-07,2.8e-07,1.2e-07,27,1,9.45602e-11
tt,2.8e-07,2.8e-07,1.2e-07,27,1.05,9.92882e-11
tt,2.8e-07,2.8e-07,1.2e-07,27,1.1,1.04016e-10
tt,2.8e-07,2.8e-07,1.2e-07,27,1.15,1.08744e-10
tt,2.8e-07,2.8e-07,1.2e-07,27,1.2,1.13472e-10
tt,2.8e-07,2.8e-07,1.2e-07,85,1,1.82849e-10
tt,2.8e-07,2.8e-07,1.2e-07,85,1.05,1.91991e-10
tt,2.8e-07,2.8e-07,1.2e-07,85,1.1,2.01133e-10
tt,2.8e-07,2.8e-07,1.2e-07,85,1.15,2.10276e-10
tt,2.8e-07,2.8e-07,1.2e-07,85,1.2,2.19418e-10
tt,2.8e-07,2.8e-07,1.2e-07,125,1,3.76842e-10
tt,2.8e-07,2.8e-07,1.2e-07,125,1.05,3.95684e-10
tt,2.8e-07,2.8e-07,1.2e-07,125,1.1,4.14526e-10
tt,2.8e-07,2.8e-07,1.2e-07,125,1.15,4.33368e-10
tt,2.8e-07,2.8e-07,1.2e-07,125,1.2,4.52211e-10
tt,2.8e-07,3.2e-07,1.2e-07,-40,1,8.68379e-11
tt,2.8e-07,3.2e-07,1.2e-07,-40,1.05,9.11798e-11
tt,2.8e-07,3.2e-07,1.2e-07,-40,1.1,9.55217e-11
tt,2.8e-07,3.2e-07,1.2e-07,-40,1.15,9.98635e-11
tt,2.8e-07,3.2e-07,1.2e-07,-40,1.2,1.04205e-10
tt,2.8e-07,3.2e-07,1.2e-07,0,1,9.09666e-11
tt,2.8e-07,3.2e-07,1.2e-07,0,1.05,9.5515e-11
tt,2.8e-07,3.2e-07,1.2e-07,0,1.1,1.00063e-10
tt,2.8e-07,3.2e-07,1.2e-07,0,1.15,1.04612e-10
tt,2.8e-07,3.2e-07,1.2e-07,0,1.2,1.0916e-10
tt,2.8e-07,3.2e-07,1.2e-07,27,1,1.00858e-10
tt,2.8e-07,3.2e-07,1.2e-07,27,1.05,1.05901e-10
tt,2.8e-07,3.2e-07,1.2e-07,27,1.1,1.10944e-10
tt,2.8e-07,3.2e-07,1.2e-07,27,1.15,1.15987e-10
tt,2.8e-07,3.2e-07,1.2e-07,27,1.2,1.21029e-10
tt,2.8e-07,3.2e-07,1.2e-07,85,1,1.91304e-10
tt,2.8e-07,3.2e-07,1.2e-07,85,1.05,2.0087e-10
tt,2.8e-07,3.2e-07,1.2e-07,85,1.1,2.10435e-10
tt,2.8e-07,3.2e-07,1.2e-07,85,1.15,2.2e-10
tt,2.8e-07,3.2e-07,1.2e-07,85,1.2,2.29565e-10
tt,2.8e-07,3.2e-07,1.2e-07,125,1,3.91051e-10
tt,2.8e-07,3.2e-07,1.2e-07,125,1.05,4.10604e-10
