SNM1 X,SNM1 Y
1.099999884328884,7.400979318115999e-08
1.099999884096762,7.385364576724836e-08
1.099999883863687,7.369871336246878e-08
1.099999883629654,7.354498598776244e-08
1.09999988339466,7.339245369024951e-08
1.099999883158702,7.324110655597749e-08
1.099999882921776,7.309093486335973e-08
1.09999988268388,7.294192897587809e-08
1.099999882445009,7.279407943254376e-08
1.09999988220516,7.264737674987052e-08
1.09999988196433,7.250181162175029e-08
1.099999881722516,7.235737488831986e-08
1.099999881479714,7.221405747270076e-08
1.09999988123592,7.207185034508452e-08
1.099999880991131,7.193074459850391e-08
1.099999880745343,7.179073152169968e-08
1.099999880498554,7.165180235563072e-08
1.09999988025076,7.151394850516378e-08
1.099999880001956,7.137716151984562e-08
1.09999987975214,7.124143292846447e-08
1.099999879501309,7.110675453093437e-08
1.099999879249457,7.09731179706042e-08
1.099999878996583,7.084051530768708e-08
1.099999878742681,7.070893833054306e-08
1.09999987848775,7.05783791815513e-08
1.099999878231785,7.04488300076786e-08
1.099999877974783,7.032028301011458e-08
1.099999877716739,7.019273060580095e-08
1.099999877457651,7.00661650723087e-08
1.099999877197515,6.994057893478374e-08
1.099999876936327,6.981596483592888e-08
1.099999876674083,6.96923153175917e-08
1.099999876410779,6.956962325960304e-08
1.099999876146413,6.944788128597372e-08
1.099999875880981,6.932708242901372e-08
1.099999875614478,6.92072196454037e-08
1.099999875346901,6.908828596287518e-08
1.099999875078246,6.89702745077969e-08
1.099999874808509,6.885317853243617e-08
1.099999874537688,6.873699115498261e-08
1.099999874265777,6.862170589763839e-08
1.099999873992773,6.850731613630929e-08
1.099999873718673,6.839381529378036e-08
1.099999873443472,6.828119708608743e-08
1.099999873167167,6.81694549117133e-08
1.099999872889754,6.805858266742729e-08
1.099999872611229,6.794857407610964e-08
1.099999872331588,6.783942292900309e-08
1.099999872050827,6.773112321001275e-08
1.099999871768943,6.762366882038301e-08
1.099999871485932,6.751705387251228e-08
1.099999871201789,6.741127229663173e-08
1.099999870916511,6.730631847538252e-08
1.099999870630093,6.720218650363442e-08
1.099999870342533,6.709887070683094e-08
1.099999870053825,6.69963654125554e-08
1.099999869763966,6.689466506538645e-08
1.099999869472952,6.6793764111054e-08
1.099999869180779,6.669365716485123e-08
1.099999868887443,6.659433866538737e-08
1.09999986859294,6.649580338279478e-08
1.099999868297266,6.639804589878521e-08
1.099999868000417,6.630106105534528e-08
1.099999867702388,6.620484377443614e-08
1.099999867403176,6.610938876231294e-08
1.099999867102776,6.60146909553363e-08
1.099999866801185,6.592074533548433e-08
1.099999866498399,6.582754708876689e-08
1.099999866194412,6.573509113271128e-08
1.099999865889222,6.564337261467605e-08
1.099999865582823,6.555238683813778e-08
1.099999865275213,6.546212895807339e-08
1.099999864966386,6.537259419060073e-08
1.099999864656338,6.528377802165919e-08
1.099999864345065,6.519567578466473e-08
1.099999864032564,6.510828292436164e-08
1.099999863718829,6.502159485925479e-08
1.099999863403857,6.493560729929913e-08
1.099999863087642,6.485031559264523e-08
1.099999862770182,6.476571555583824e-08
1.099999862451471,6.468180281749861e-08
